,Date,Address,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,WnvPresent,Day,Month,Year,Species_PIPIENS,Species_TARSALIS,Species_ERRATICUS,Species_TERRITANS,Species_UNSPECIFIED CULEX,Species_SALINARIUS,Species_RESTUANS,Species_PIPIENS/RESTUANS
5165,2009-07-31,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,0,212,7,2009,0,0,0,0,0,0,0,1
5166,2009-07-31,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,0,212,7,2009,0,0,0,0,0,0,0,1
5168,2009-07-31,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,0,212,7,2009,0,0,0,0,0,0,0,1
5169,2009-07-31,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,0,212,7,2009,0,0,0,0,0,0,0,1
5172,2009-07-31,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,0,212,7,2009,0,0,0,0,0,0,0,1
5173,2009-07-31,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,0,212,7,2009,0,0,0,0,0,0,1,0
5174,2009-07-31,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,0,212,7,2009,0,0,0,0,0,0,1,0
5175,2009-07-31,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,0,212,7,2009,0,0,0,0,0,0,1,0
5176,2009-07-31,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,0,212,7,2009,0,0,0,0,0,0,1,0
5178,2009-07-31,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,0,212,7,2009,1,0,0,0,0,0,0,0
5179,2009-07-31,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,0,212,7,2009,1,0,0,0,0,0,0,0
5181,2009-07-31,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,0,212,7,2009,1,0,0,0,0,0,0,0
5182,2009-07-31,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,0,212,7,2009,0,0,0,1,0,0,0,0
5183,2009-07-31,"Ohare Court, Bensenville, IL 60106, USA",10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,0,212,7,2009,0,0,0,0,0,0,0,1
5184,2009-07-31,"Ohare Court, Bensenville, IL 60106, USA",10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,0,212,7,2009,0,0,0,0,0,0,0,1
5185,2009-07-31,"Ohare Court, Bensenville, IL 60106, USA",10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,0,212,7,2009,0,0,0,0,0,0,1,0
5186,2009-07-31,"Ohare Court, Bensenville, IL 60106, USA",10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,0,212,7,2009,1,0,0,0,0,0,0,0
5187,2009-07-31,"4800 West Montana Street, Chicago, IL 60639, USA",48, W MONTANA ST,T222,"4800  W MONTANA ST, Chicago, IL",41.925197999999995,-87.746381,8,0,212,7,2009,0,0,0,0,0,0,0,1
5188,2009-07-31,"4800 West Montana Street, Chicago, IL 60639, USA",48, W MONTANA ST,T222,"4800  W MONTANA ST, Chicago, IL",41.925197999999995,-87.746381,8,0,212,7,2009,0,0,0,0,0,0,1,0
5189,2009-07-31,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,T223,"5100  N MONT CLARE AVE, Chicago, IL",41.973845000000004,-87.805059,9,0,212,7,2009,0,0,0,0,0,0,0,1
5190,2009-07-31,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,T223,"5100  N MONT CLARE AVE, Chicago, IL",41.973845000000004,-87.805059,9,0,212,7,2009,0,0,0,0,0,0,1,0
5191,2009-07-31,"8200 South Kostner Avenue, Chicago, IL 60652, USA",82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,1,212,7,2009,0,0,0,0,0,0,0,1
5192,2009-07-31,"8200 South Kostner Avenue, Chicago, IL 60652, USA",82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,0,212,7,2009,0,0,0,0,0,0,0,1
5193,2009-07-31,"8200 South Kostner Avenue, Chicago, IL 60652, USA",82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,0,212,7,2009,0,0,0,0,0,0,0,1
5194,2009-07-31,"8200 South Kostner Avenue, Chicago, IL 60652, USA",82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,0,212,7,2009,0,0,0,0,0,0,0,1
5195,2009-07-31,"8200 South Kostner Avenue, Chicago, IL 60652, USA",82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,0,212,7,2009,0,0,0,0,0,0,1,0
5196,2009-07-31,"8200 South Kostner Avenue, Chicago, IL 60652, USA",82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,0,212,7,2009,1,0,0,0,0,0,0,0
5197,2009-07-31,"East 91st Place, Chicago, IL, USA",65, E 91ST PL,T227,"6500  E 91ST PL, Chicago, IL",41.728495,-87.60096300000001,5,0,212,7,2009,0,0,0,0,0,0,0,1
5198,2009-07-31,"East 91st Place, Chicago, IL, USA",65, E 91ST PL,T227,"6500  E 91ST PL, Chicago, IL",41.728495,-87.60096300000001,5,0,212,7,2009,0,0,0,0,0,0,1,0
5199,2009-07-31,"East 91st Place, Chicago, IL, USA",65, E 91ST PL,T227,"6500  E 91ST PL, Chicago, IL",41.728495,-87.60096300000001,5,0,212,7,2009,1,0,0,0,0,0,0,0
5200,2009-07-31,"1700 West Addison Street, Chicago, IL 60613, USA",17, W ADDISON ST,T224,"1700  W ADDISON ST, Chicago, IL",41.947227000000005,-87.67145699999999,9,0,212,7,2009,0,0,0,0,0,0,1,0
5201,2009-07-31,"West Garfield Boulevard, Chicago, IL, USA",90, W GARFIELD BLVD,T226,"9000  W GARFIELD BLVD, Chicago, IL",41.793818,-87.654234,5,0,212,7,2009,0,0,0,0,0,0,0,1
5202,2009-07-31,"West Garfield Boulevard, Chicago, IL, USA",90, W GARFIELD BLVD,T226,"9000  W GARFIELD BLVD, Chicago, IL",41.793818,-87.654234,5,0,212,7,2009,0,0,0,0,0,0,1,0
5203,2009-08-07,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,0,219,8,2009,0,0,0,0,0,0,0,1
5204,2009-08-07,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,0,219,8,2009,1,0,0,0,0,0,0,0
5205,2009-08-07,"2500 West Grand Avenue, Chicago, IL 60654, USA",25, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000001,8,0,219,8,2009,0,0,0,0,0,0,0,1
5206,2009-08-07,"2500 West Grand Avenue, Chicago, IL 60654, USA",25, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000001,8,0,219,8,2009,0,0,0,0,0,0,1,0
5207,2009-08-07,"2500 West Grand Avenue, Chicago, IL 60654, USA",25, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000001,8,0,219,8,2009,1,0,0,0,0,0,0,0
5208,2009-08-07,"1100 Roosevelt Road, Chicago, IL 60608, USA",11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,0,219,8,2009,0,0,0,0,0,0,0,1
5209,2009-08-07,"1100 Roosevelt Road, Chicago, IL 60608, USA",11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,0,219,8,2009,0,0,0,0,0,0,1,0
5210,2009-08-07,"1100 Roosevelt Road, Chicago, IL 60608, USA",11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,0,219,8,2009,1,0,0,0,0,0,0,0
5211,2009-08-07,"2200 North Cannon Drive, Chicago, IL 60614, USA",22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,0,219,8,2009,0,0,0,0,0,0,0,1
5212,2009-08-07,"2200 North Cannon Drive, Chicago, IL 60614, USA",22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,0,219,8,2009,0,0,0,0,0,0,1,0
5213,2009-08-07,"2200 North Cannon Drive, Chicago, IL 60614, USA",22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,0,219,8,2009,0,0,0,0,0,0,1,0
5214,2009-08-07,"1700 West 95th Street, Chicago, IL 60643, USA",17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,0,219,8,2009,0,0,0,0,0,0,0,1
5215,2009-08-07,"1700 West 95th Street, Chicago, IL 60643, USA",17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,0,219,8,2009,0,0,0,0,0,0,1,0
5216,2009-08-07,"1700 West 95th Street, Chicago, IL 60643, USA",17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,0,219,8,2009,1,0,0,0,0,0,0,0
5217,2009-08-07,"7500 North Oakley Avenue, Chicago, IL 60645, USA",75, N OAKLEY AVE,T148,"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.68776899999999,8,0,219,8,2009,0,0,0,0,0,0,1,0
5218,2009-08-07,"1500 North Long Avenue, Chicago, IL 60651, USA",15, N LONG AVE,T153,"1500  N LONG AVE, Chicago, IL",41.907645,-87.760886,8,0,219,8,2009,0,0,0,0,0,0,0,1
5219,2009-08-07,"1500 North Long Avenue, Chicago, IL 60651, USA",15, N LONG AVE,T153,"1500  N LONG AVE, Chicago, IL",41.907645,-87.760886,8,0,219,8,2009,0,0,0,0,0,0,1,0
5220,2009-08-07,"8900 South Carpenter Street, Chicago, IL 60620, USA",89, S CARPENTER ST,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8,0,219,8,2009,0,0,0,0,0,0,0,1
5221,2009-08-07,"8900 South Carpenter Street, Chicago, IL 60620, USA",89, S CARPENTER ST,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8,0,219,8,2009,0,0,0,0,0,0,1,0
5222,2009-08-07,"8900 South Carpenter Street, Chicago, IL 60620, USA",89, S CARPENTER ST,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8,0,219,8,2009,1,0,0,0,0,0,0,0
5223,2009-08-07,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,0,219,8,2009,0,0,0,0,0,0,1,0
5224,2009-08-07,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,0,219,8,2009,1,0,0,0,0,0,0,0
5225,2009-08-07,"7200 North Oketo Avenue, Chicago, IL 60631, USA",72, N OKETO AVE,T016,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.81150600000001,8,0,219,8,2009,0,0,0,0,0,0,0,1
5226,2009-08-07,"5800 North Western Avenue, Chicago, IL 60659, USA",58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,0,219,8,2009,0,0,0,0,0,0,0,1
5227,2009-08-07,"5800 North Western Avenue, Chicago, IL 60659, USA",58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,0,219,8,2009,0,0,0,0,0,0,1,0
5228,2009-08-07,"5000 South Central Avenue, Chicago, IL 60638, USA",50, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801497999999995,-87.763416,9,0,219,8,2009,0,0,0,0,0,0,0,1
5229,2009-08-07,"5000 South Central Avenue, Chicago, IL 60638, USA",50, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801497999999995,-87.763416,9,0,219,8,2009,0,0,0,0,0,0,1,0
5230,2009-08-07,"5000 South Central Avenue, Chicago, IL 60638, USA",50, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801497999999995,-87.763416,9,0,219,8,2009,1,0,0,0,0,0,0,0
5231,2009-08-07,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,0,219,8,2009,0,0,0,0,0,0,0,1
5232,2009-08-07,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,0,219,8,2009,0,0,0,0,0,0,1,0
5233,2009-08-07,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,0,219,8,2009,1,0,0,0,0,0,0,0
5234,2009-08-07,"South Vincennes Avenue, Chicago, IL, USA",10, S VINCENNES,T089,"1000  S VINCENNES, Chicago, IL",41.723195000000004,-87.64997,5,0,219,8,2009,0,0,0,0,0,0,0,1
5235,2009-08-07,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,0,219,8,2009,0,0,0,0,0,0,0,1
5236,2009-08-07,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,0,219,8,2009,1,0,0,0,0,0,0,0
5237,2009-08-07,"4200 West 127th Street, Alsip, IL 60803, USA",42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,0,219,8,2009,0,0,0,0,0,0,0,1
5238,2009-08-07,"4200 West 127th Street, Alsip, IL 60803, USA",42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,0,219,8,2009,0,0,0,0,0,0,1,0
5239,2009-08-07,"4200 West 127th Street, Alsip, IL 60803, USA",42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,0,219,8,2009,1,0,0,0,0,0,0,0
5240,2009-08-07,"2800 North Francisco Avenue, Chicago, IL 60618, USA",28, N FRANCISCO AVE,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,0,219,8,2009,0,0,0,0,0,0,0,1
5241,2009-08-07,"2800 North Francisco Avenue, Chicago, IL 60618, USA",28, N FRANCISCO AVE,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,0,219,8,2009,0,0,0,0,0,0,1,0
5242,2009-08-07,"7000 West Armitage Avenue, Chicago, IL 60707, USA",70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,0,219,8,2009,0,0,0,0,0,0,0,1
5243,2009-08-07,"7000 West Armitage Avenue, Chicago, IL 60707, USA",70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,0,219,8,2009,0,0,0,0,0,0,1,0
5244,2009-08-07,"7000 West Armitage Avenue, Chicago, IL 60707, USA",70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,0,219,8,2009,1,0,0,0,0,0,0,0
5245,2009-08-07,"2500 South Millard Avenue, Chicago, IL 60623, USA",25, S MILLARD AVE,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,0,219,8,2009,0,0,0,0,0,0,0,1
5246,2009-08-07,"2500 South Millard Avenue, Chicago, IL 60623, USA",25, S MILLARD AVE,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,0,219,8,2009,0,0,0,0,0,0,1,0
5247,2009-08-07,"2500 South Millard Avenue, Chicago, IL 60623, USA",25, S MILLARD AVE,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,0,219,8,2009,1,0,0,0,0,0,0,0
5248,2009-08-07,"3500 West 116th Street, Chicago, IL 60655, USA",35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,0,219,8,2009,0,0,0,0,0,0,0,1
5249,2009-08-07,"3500 West 116th Street, Chicago, IL 60655, USA",35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,0,219,8,2009,1,0,0,0,0,0,0,0
5250,2009-08-07,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",37, N KEDVALE AVE,T218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8,0,219,8,2009,0,0,0,0,0,0,0,1
5251,2009-08-07,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",37, N KEDVALE AVE,T218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8,0,219,8,2009,1,0,0,0,0,0,0,0
5252,2009-08-07,"4500 North Campbell Avenue, Chicago, IL 60625, USA",45, N CAMPBELL AVE,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,0,219,8,2009,0,0,0,0,0,0,0,1
5253,2009-08-07,"4500 North Campbell Avenue, Chicago, IL 60625, USA",45, N CAMPBELL AVE,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,0,219,8,2009,0,0,0,0,0,0,1,0
5254,2009-08-07,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",46, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,0,219,8,2009,0,0,0,0,0,0,0,1
5255,2009-08-07,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",46, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,0,219,8,2009,1,0,0,0,0,0,0,0
5256,2009-08-07,"7000 North Moselle Avenue, Chicago, IL 60646, USA",70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999999,9,0,219,8,2009,0,0,0,0,0,0,0,1
5257,2009-08-07,"6100 North Lemont Avenue, Chicago, IL 60646, USA",61, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,0,219,8,2009,0,0,0,0,0,0,0,1
5258,2009-08-07,"6100 North Lemont Avenue, Chicago, IL 60646, USA",61, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,0,219,8,2009,1,0,0,0,0,0,0,0
5259,2009-08-07,"3000 West 18th Street, Chicago, IL 60608, USA",30, W 18TH ST,T043,"3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,8,0,219,8,2009,0,0,0,0,0,0,0,1
5260,2009-08-07,"3000 West 18th Street, Chicago, IL 60608, USA",30, W 18TH ST,T043,"3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,8,0,219,8,2009,1,0,0,0,0,0,0,0
5261,2009-08-07,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,0,219,8,2009,0,0,0,0,0,0,0,1
5262,2009-08-07,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",61, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,0,219,8,2009,0,0,0,0,0,0,0,1
5263,2009-08-07,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",61, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,0,219,8,2009,0,0,0,0,0,0,1,0
5264,2009-08-07,"1000 North Central Park Avenue, Chicago, IL 60651, USA",10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.899229999999996,-87.716788,9,0,219,8,2009,0,0,0,0,0,0,1,0
5265,2009-08-07,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",33, N RUTHERFORD AVE,T144,"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,9,0,219,8,2009,0,0,0,0,0,0,0,1
5266,2009-08-07,"1100 North Artesian Avenue, Chicago, IL 60622, USA",11, S ARTESIAN AVE,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.68826700000001,8,0,219,8,2009,0,0,0,0,0,0,0,1
5267,2009-08-07,"1100 North Artesian Avenue, Chicago, IL 60622, USA",11, S ARTESIAN AVE,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.68826700000001,8,0,219,8,2009,0,0,0,0,0,0,1,0
5268,2009-08-07,"6000 West Montrose Avenue, Chicago, IL 60634, USA",60, W MONTROSE DR,T017,"6000  W MONTROSE DR, Chicago, IL",41.960615999999995,-87.777189,9,0,219,8,2009,0,0,0,0,0,0,0,1
5269,2009-08-07,"3300 West 104th Street, Chicago, IL 60655, USA",33, W 104TH ST,T095,"3300  W 104TH ST, Chicago, IL",41.704336,-87.70373599999999,8,0,219,8,2009,0,0,0,0,0,0,0,1
5270,2009-08-07,"3300 West 104th Street, Chicago, IL 60655, USA",33, W 104TH ST,T095,"3300  W 104TH ST, Chicago, IL",41.704336,-87.70373599999999,8,0,219,8,2009,0,0,0,0,0,0,1,0
5271,2009-08-07,"3300 West 104th Street, Chicago, IL 60655, USA",33, W 104TH ST,T095,"3300  W 104TH ST, Chicago, IL",41.704336,-87.70373599999999,8,0,219,8,2009,1,0,0,0,0,0,0,0
5272,2009-08-07,"3500 West 51st Street, Chicago, IL 60632, USA",35, W 51ST ST,T062,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188000000001,8,0,219,8,2009,0,0,0,0,0,0,0,1
5273,2009-08-07,"2200 West 69th Street, Chicago, IL 60636, USA",22, W 69TH ST,T069,"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,8,0,219,8,2009,0,0,0,0,0,0,0,1
5274,2009-08-07,"1000 East 67th Street, Chicago, IL 60637, USA",10, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,0,219,8,2009,0,0,0,0,0,0,0,1
5275,2009-08-07,"1000 East 67th Street, Chicago, IL 60637, USA",10, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,0,219,8,2009,0,0,0,0,0,0,1,0
5276,2009-08-07,"1000 East 67th Street, Chicago, IL 60637, USA",10, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,0,219,8,2009,1,0,0,0,0,0,0,0
5277,2009-08-07,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",77, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,0,219,8,2009,0,0,0,0,0,0,0,1
5278,2009-08-07,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",77, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,0,219,8,2009,0,0,0,0,0,0,1,0
5279,2009-08-07,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",77, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,0,219,8,2009,1,0,0,0,0,0,0,0
5280,2009-08-07,"5000 South Union Avenue, Chicago, IL 60609, USA",50, S UNION AVE,T082,"5000  S UNION AVE, Chicago, IL",41.803422999999995,-87.642984,8,0,219,8,2009,0,0,0,0,0,0,0,1
5281,2009-08-07,"5000 South Union Avenue, Chicago, IL 60609, USA",50, S UNION AVE,T082,"5000  S UNION AVE, Chicago, IL",41.803422999999995,-87.642984,8,0,219,8,2009,1,0,0,0,0,0,0,0
5282,2009-08-07,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,0,219,8,2009,0,0,0,0,0,0,0,1
5283,2009-08-07,"6300 West 64th Street, Chicago, IL 60638, USA",63, W 64TH ST,T155,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9,0,219,8,2009,1,0,0,0,0,0,0,0
5284,2009-08-07,"6300 West 64th Street, Chicago, IL 60638, USA",63, W 64TH ST,T155,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9,0,219,8,2009,0,0,0,1,0,0,0,0
5285,2009-08-07,"3700 South Pulaski Road, Chicago, IL 60623, USA",37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,219,8,2009,0,0,0,0,0,0,0,1
5286,2009-08-07,"South Doty Avenue, Chicago, IL, USA",12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,0,219,8,2009,0,0,0,0,0,0,0,1
5287,2009-08-07,"South Doty Avenue, Chicago, IL, USA",12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,0,219,8,2009,1,0,0,0,0,0,0,0
5288,2009-08-07,"South Torrence Avenue, Chicago, IL, USA",13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,0,219,8,2009,0,0,0,0,0,0,0,1
5289,2009-08-07,"South Torrence Avenue, Chicago, IL, USA",13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,0,219,8,2009,1,0,0,0,0,0,0,0
5290,2009-08-07,"South Brandon Avenue, Chicago, IL 60617, USA",13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,0,219,8,2009,0,0,0,0,0,0,0,1
5291,2009-08-07,"South Brandon Avenue, Chicago, IL 60617, USA",13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,0,219,8,2009,0,0,0,0,0,0,1,0
